region;soil;ground;litter_source;litter_type;year;A;W;E;N
south;min;NA;logging;non-woody_litter;1974;0.0486119820837098;0.0142858984078061;0.00714055906864559;0.0274620806906232
south;min;NA;logging;non-woody_litter;1975;0.0367865137691845;0.0108999509692102;0.00544820544754375;0.0208319966542598
south;min;NA;logging;non-woody_litter;1976;0.0386443636097255;0.011300414539907;0.00564837275085066;0.0216653464853178
south;min;NA;logging;non-woody_litter;1977;0.0414285075260089;0.0120437437406907;0.00601988822459081;0.0231658021233628
south;min;NA;logging;non-woody_litter;1978;0.0452121827828113;0.0131552671642762;0.00657563834396071;0.025042698359415
south;min;NA;logging;non-woody_litter;1979;0.0579687754027554;0.0167476307287209;0.00837113149715709;0.0321513514818565
south;min;NA;logging;non-woody_litter;1980;0.0612954109375672;0.0175873441566996;0.00879076193480114;0.03395722742989
south;min;NA;logging;non-woody_litter;1981;0.0567499440738339;0.01636919488305;0.00818192728211543;0.031507206375746
south;min;NA;logging;non-woody_litter;1982;0.0451226430003422;0.0132597966487771;0.00662782336932718;0.0252759206204545
south;min;NA;logging;non-woody_litter;1983;0.0464832643211955;0.0135812370776116;0.00678850249817922;0.0259111637257495
south;min;NA;logging;non-woody_litter;1984;0.0507149757454331;0.0147373889101706;0.00736638681201599;0.02817136490721
south;min;NA;logging;non-woody_litter;1985;0.0556679545297234;0.0161920931822744;0.00809335426850456;0.031178848586531
south;min;NA;logging;non-woody_litter;1986;0.0500212290264139;0.0144088856988685;0.00720187365833277;0.0280694301300726
south;min;NA;logging;non-woody_litter;1987;0.0537172635974566;0.0155356181874789;0.0077650432244085;0.0302287965706062
south;min;NA;logging;non-woody_litter;1988;0.0584285070249404;0.0168497894960804;0.00842188472234825;0.0328237965405145
south;min;NA;logging;non-woody_litter;1989;0.0597611795898766;0.0172840571052661;0.00863909519955678;0.0334162330767002
south;min;NA;logging;non-woody_litter;1990;0.0584556449653376;0.0168282359200259;0.00841116645597262;0.032714136618768
south;min;NA;logging;non-woody_litter;1991;0.0473424316102781;0.0136605685837119;0.00682781430064547;0.0266516946896933
south;min;NA;logging;non-woody_litter;1992;0.0543908527096373;0.0156487233961378;0.00782163094639911;0.0304048769163022
south;min;NA;logging;non-woody_litter;1993;0.057691914441897;0.0166058155992865;0.00829993146738942;0.0323781434909654
south;min;NA;logging;non-woody_litter;1994;0.0687321835398871;0.0196146129424436;0.0098035796781393;0.0386393782010107
south;min;NA;logging;non-woody_litter;1995;0.0706108805242265;0.0202345068698743;0.0101135229360637;0.0396505533526101
south;min;NA;logging;non-woody_litter;1996;0.0654967684461137;0.0187334152827113;0.00936322354400954;0.0367712010349529
south;min;NA;logging;non-woody_litter;1997;0.0746268005922225;0.0212772434529337;0.0106345155408291;0.0420186225990052
south;min;NA;logging;non-woody_litter;1998;0.0761535872206701;0.0218360692199484;0.0109140223137722;0.042762538827085
south;min;NA;logging;non-woody_litter;1999;0.0765701878417548;0.0219876357824445;0.0109897018929597;0.0431572387042562
south;min;NA;logging;non-woody_litter;2000;0.0771279176524941;0.0222240707100703;0.0111079370792294;0.0434927979310959
south;min;NA;logging;non-woody_litter;2001;0.0726092467156989;0.020991817586414;0.0104921228626503;0.0409214529622591
south;min;NA;logging;non-woody_litter;2002;0.0741330109497002;0.0214072563060224;0.0106997892201571;0.0417104147779038
south;min;NA;logging;non-woody_litter;2003;0.0739906245047176;0.0213944329101208;0.0106934806961073;0.0415217080210109
south;min;NA;logging;non-woody_litter;2004;0.0737558362172179;0.0212990641698589;0.0106457224802969;0.041484469506931
south;min;NA;logging;non-woody_litter;2005;0.0699222638932044;0.0202775667558298;0.0101351960116963;0.0393956852294742
south;min;NA;logging;non-woody_litter;2006;0.0681159739293397;0.0197944179143622;0.00989389769581848;0.0381537172823766
south;min;NA;logging;non-woody_litter;2007;0.0760114904910772;0.022078579269827;0.0110356841880072;0.0424301519388976
south;min;NA;logging;non-woody_litter;2008;0.0644721067304111;0.0191435414252595;0.00956912394480474;0.0358799158666636
south;min;NA;logging;non-woody_litter;2009;0.0529651493740743;0.0159674069106486;0.00798134927382383;0.0300140855366833
south;min;NA;logging;non-woody_litter;2010;0.0660833364863948;0.0196973705549819;0.00984575011620551;0.0371723997397285
south;min;NA;logging;non-woody_litter;2011;0.0664795299899755;0.0198346773344609;0.00991441942882629;0.0373687092036818
south;min;NA;logging;non-woody_litter;2012;0.0663585892806397;0.0197294012447557;0.00986181665438614;0.0371723563098094
south;min;NA;logging;non-woody_litter;2013;0.0732010981638368;0.0218211745990633;0.0109073081929507;0.0412202212354682
south;min;NA;logging;non-woody_litter;2014;0.0731347169378641;0.0217880897833016;0.0108908309957831;0.0410742085580508
south;min;NA;logging;non-woody_litter;2015;0.0767887203933487;0.0229548271546416;0.0114740862682635;0.0431509547332457
south;min;NA;logging;non-woody_litter;2016;0.08179357080114;0.0243471803544236;0.0121697933015517;0.0462133452789963
south;min;NA;logging;non-woody_litter;2017;0.0838532366393351;0.0249468939344207;0.0124696264804478;0.0472538107156996
south;min;NA;logging;non-woody_litter;2018;0.0895237274634307;0.0266141479775556;0.0133029869366158;0.0504375712217333
south;min;NA;logging;non-woody_litter;2019;0.0812048979604286;0.0242685210778399;0.0121307001760194;0.0456867660382886
south;min;NA;logging;non-woody_litter;2020;0.0762903009215672;0.0227845544690757;0.0113889431768762;0.0428872300919402
south;min;NA;logging;non-woody_litter;2021;0.0863157442556051;0.0256467610952877;0.0128193958130158;0.048679215592929
south;min;NA;logging;non-woody_litter;2022;0.0849322603949769;0.0252344371066024;0.0126132963297787;0.0478994754520481
south;org;above;logging;non-woody_litter;1970;0.026584329829947;0.00914540375838273;0.00457171323493244;0.0168128540072002
south;org;above;logging;non-woody_litter;1971;0.0249879382247274;0.00851238014315711;0.0042551938791176;0.0158209358731818
south;org;above;logging;non-woody_litter;1972;0.025077418054393;0.00855230268807904;0.0042751663334742;0.0158640722721873
south;org;above;logging;non-woody_litter;1973;0.0259380166261749;0.00868330054610505;0.00434059097052315;0.0163002872336378
south;org;above;logging;non-woody_litter;1974;0.02307771775027;0.0076605410094112;0.00382929578138608;0.0144848946363518
south;org;above;logging;non-woody_litter;1975;0.0174235786011072;0.00585301334450299;0.00292579739288049;0.010967258304098
south;org;above;logging;non-woody_litter;1976;0.0176519028745172;0.00583374123889419;0.00291615456462616;0.0110048481475333
south;org;above;logging;non-woody_litter;1977;0.018491546869117;0.00606149999978416;0.00302998699020048;0.0114959997553861
south;org;above;logging;non-woody_litter;1978;0.0197461437371534;0.00649659040445355;0.00324756080183448;0.0121729311991182
south;org;above;logging;non-woody_litter;1979;0.0247630454176215;0.0080518506698592;0.00402493757326931;0.0152709513467461
south;org;above;logging;non-woody_litter;1980;0.0259282622933921;0.00834345696180667;0.00417065318421;0.0159622577807478
south;org;above;logging;non-woody_litter;1981;0.0241517613228425;0.00783215478829506;0.00391509272521009;0.0149057219424396
south;org;above;logging;non-woody_litter;1982;0.0197110882340725;0.00655969459447726;0.00327908178704661;0.0122825058066917
south;org;above;logging;non-woody_litter;1983;0.0200741159726746;0.00663302522494207;0.00331573853976942;0.0124493581383208
south;org;above;logging;non-woody_litter;1984;0.0216727460610004;0.00710885463708502;0.0035535872255236;0.0133920211802921
south;org;above;logging;non-woody_litter;1985;0.0239169400707273;0.00783629973658823;0.00391714909638342;0.0148872398603728
south;org;above;logging;non-woody_litter;1986;0.0212976091843865;0.00687484715571072;0.00343645529326477;0.013270172504251
south;org;above;logging;non-woody_litter;1987;0.022968218498684;0.0074521245416862;0.00372501871982419;0.0143504379264275
south;org;above;logging;non-woody_litter;1988;0.0248236383097816;0.00802115921697064;0.00400944710856646;0.0154820521376235
south;org;above;logging;non-woody_litter;1989;0.0253504950124774;0.00824164397613215;0.00411973608737172;0.0157512624948931
south;org;above;logging;non-woody_litter;1990;0.0247523957860519;0.00798300829181617;0.0039904004373303;0.015380721912429
south;org;above;logging;non-woody_litter;1991;0.0201820982702077;0.00652366400284984;0.00326089411915605;0.0126170382691131
south;org;above;logging;non-woody_litter;1992;0.0229010393474208;0.00738039073015011;0.00368917152809546;0.014228720447081
south;org;above;logging;non-woody_litter;1993;0.0242647972212621;0.00781619275863929;0.00390697346611387;0.0151329770017634
south;org;above;logging;non-woody_litter;1994;0.0285518997618934;0.00906845037960498;0.00453281043649062;0.0178190089810098
south;org;above;logging;non-woody_litter;1995;0.0292970729784059;0.00936783794244374;0.00468251778755215;0.0182701245982612
south;org;above;logging;non-woody_litter;1996;0.026951967769424;0.00859682809084146;0.0042971163113336;0.0167990853211708
south;org;above;logging;non-woody_litter;1997;0.0305909042056895;0.0097026452556596;0.00484979037029456;0.0191035698296927
south;org;above;logging;non-woody_litter;1998;0.031089876197009;0.00995780889657409;0.00497743864295662;0.0193721883589102
south;org;above;logging;non-woody_litter;1999;0.0313940577905681;0.0100665761712943;0.00503176937631637;0.0196353910706094
south;org;above;logging;non-woody_litter;2000;0.0317037351880677;0.0102194938547018;0.00510823810779285;0.0198463947128367
south;org;above;logging;non-woody_litter;2001;0.0300254172317129;0.00973572883527941;0.00486647549795336;0.0187927224760427
south;org;above;logging;non-woody_litter;2002;0.0305749728417646;0.00990061375140019;0.00494890273707341;0.0191062295609127
south;org;above;logging;non-woody_litter;2003;0.0304766151612417;0.00989538955123672;0.00494633404803627;0.0190109624885347
south;org;above;logging;non-woody_litter;2004;0.0303749951787575;0.00984035352194761;0.00491878411408911;0.018982359969526
south;org;above;logging;non-woody_litter;2005;0.0289674935487073;0.00943870273983686;0.00471803333806719;0.0181444555905929
south;org;above;logging;non-woody_litter;2006;0.0281262293605983;0.00920186882227327;0.00459973400257477;0.0175304258421336
south;org;above;logging;non-woody_litter;2007;0.031299655373764;0.0102319223179229;0.00511465209668525;0.0194568626936307
south;org;above;logging;non-woody_litter;2008;0.0272126504269625;0.00919853496728597;0.00459833970402517;0.0169022351386347
south;org;above;logging;non-woody_litter;2009;0.023850981545876;0.00817525674063404;0.00408706465743318;0.0145360307309921
south;org;above;logging;non-woody_litter;2010;0.0295144680401394;0.00999203655166611;0.00499533761792871;0.0178282293822825
south;org;above;logging;non-woody_litter;2011;0.0297854174899305;0.0101000157121543;0.00504933935031408;0.0179797910944446
south;org;above;logging;non-woody_litter;2012;0.0296489326436163;0.0100248845079734;0.00501180849768757;0.0178160927239457
south;org;above;logging;non-woody_litter;2013;0.0328027410356181;0.011109752613027;0.00555411167063957;0.0198322895700059
south;org;above;logging;non-woody_litter;2014;0.0330445297345307;0.0111930312840145;0.00559578845621196;0.0199111236515832
south;org;above;logging;non-woody_litter;2015;0.0349304686952656;0.0118812340726595;0.00593987612001941;0.0210556833029279
south;org;above;logging;non-woody_litter;2016;0.0369509376035163;0.0124824227341264;0.0062402880619125;0.0224049398723859
south;org;above;logging;non-woody_litter;2017;0.0380285793986207;0.0128436466843073;0.00642091497279079;0.0229884921088096
south;org;above;logging;non-woody_litter;2018;0.0406193778407865;0.0137079392099538;0.00685300072828614;0.0245410437315246
south;org;above;logging;non-woody_litter;2019;0.0370957710795225;0.0126089727534065;0.00630368434537242;0.0223758352969147
south;org;above;logging;non-woody_litter;2020;0.0348773857473026;0.0118454438759041;0.00592197393726609;0.0210179330919491
south;org;above;logging;non-woody_litter;2021;0.0392497765381209;0.0132286437050538;0.00661335625303675;0.0237423366750303
south;org;above;logging;non-woody_litter;2022;0.0386131063457424;0.0130135297262781;0.00650581454036849;0.0233572632057637
south;org;below;logging;non-woody_litter;1970;0.0164792353712594;0.0043926449162775;0.00219576013070074;0.00762245614120799
south;org;below;logging;non-woody_litter;1971;0.0153508224204681;0.00407326470307344;0.00203608408952052;0.00708663005778347
south;org;below;logging;non-woody_litter;1972;0.0154722557627826;0.00410395406853881;0.00205143017879539;0.00713856045859707
south;org;below;logging;non-woody_litter;1973;0.0163626584102336;0.00425873049253385;0.00212877567407634;0.00745177551617121
south;org;below;logging;non-woody_litter;1974;0.0145898947354739;0.00377288621706435;0.00188590638823735;0.00661806792262857
south;org;below;logging;non-woody_litter;1975;0.0109278589510235;0.0028553299801024;0.00142727148107369;0.00499052881147352
south;org;below;logging;non-woody_litter;1976;0.0114695743108746;0.00293704024524896;0.00146811153031602;0.00516129569970488
south;org;below;logging;non-woody_litter;1977;0.0121216102207931;0.00308032598507378;0.00153972755455844;0.00542644881875078
south;org;below;logging;non-woody_litter;1978;0.0134157691790732;0.00338882804397629;0.00169396443351277;0.00596785514204656
south;org;below;logging;non-woody_litter;1979;0.0167320692251884;0.00419931274026149;0.00209907163910795;0.00741823528471195
south;org;below;logging;non-woody_litter;1980;0.0175763663535969;0.00437804938003182;0.0021883965002054;0.00775640557673131
south;org;below;logging;non-woody_litter;1981;0.0162520787111633;0.00407551631515295;0.00203718221019101;0.00720433252378783
south;org;below;logging;non-woody_litter;1982;0.0128674561248905;0.00330681624292589;0.00165296219090143;0.00580034375292367
south;org;below;logging;non-woody_litter;1983;0.0133318310600639;0.00339548597045434;0.00169728461517013;0.00596986323366403
south;org;below;logging;non-woody_litter;1984;0.0145705958991978;0.00368222763822751;0.00184061260827883;0.00648865487601862
south;org;below;logging;non-woody_litter;1985;0.015594589114181;0.00396667833403681;0.00198277336317567;0.00698810890836988
south;org;below;logging;non-woody_litter;1986;0.0137529711443692;0.00347099851403784;0.00173497200122746;0.0061396262916575
